0,1204
0,1205
0,1206
0,1207
0,1208
0,1209
0,1210
0,1211
0,1212
0,1213
0,1214
0,1215
0,1216
0,1217
0,1218
0,1219
0,1220
0.001,1221
0.001,1222
0.001,1223
0.001,1224
0.001,1225
0.001,1226
0.001,1227
0.001,1228
0.001,1229
0.001,1230
0.001,1231
0.001,1232
0.001,1233
0.001,1234
0.001,1235
0.001,1236
0.001,1237
0.001,1238
0.001,1239
0.001,1240
0.001,1241
0.001,1242
0.001,1243
0.001,1244
0.001,1245
0.001,1246
0.001,1247
0.001,1248
0.001,1249
0.001,1250
0.001,1251
0.001,1252
0.001,1253
0.001,1254
0.002,1255
0.002,1256
0.002,1257
0.002,1258
0.002,1259
0.002,1260
0.002,1261
0.002,1262
0.002,1263
0.002,1264
0.002,1265
0.002,1266
0.002,1267
0.002,1268
0.002,1269
0.002,1270
0.002,1271
0.002,1272
0.002,1273
0.002,1274
0.002,1275
0.002,1276
0.002,1277
0.002,1278
0.002,1279
0.002,1280
0.002,1281
0.002,1282
0.002,1283
0.002,1284
0.002,1285
0.002,1286
0.002,1287
0.002,1288
0.002,1289
0.002,1290
0.003,1291
0.003,1292
0.003,1293
0.003,1294
0.003,1295
0.003,1296
0.003,1297
0.003,1298
0.003,1299
0.003,1300
0.003,1301
0.003,1302
0.003,1303
0.003,1304
0.003,1305
0.003,1306
0.004,1307
0.004,1308
0.004,1309
0.004,1310
0.004,1311
0.004,1312
0.004,1313
0.004,1314
0.004,1315
0.005,1316
0.005,1317
0.005,1318
0.005,1319
0.005,1320
0.005,1321
0.005,1322
0.005,1323
0.005,1324
0.005,1325
0.006,1326
0.006,1327
0.006,1328
0.006,1329
0.006,1330
0.006,1331
0.006,1332
0.006,1333
0.006,1334
0.007,1335
0.007,1336
0.007,1337
0.007,1338
0.007,1339
0.007,1340
0.007,1341
0.007,1342
0.007,1343
0.008,1344
0.008,1345
0.008,1346
0.008,1347
0.008,1348
0.008,1349
0.008,1350
0.008,1351
0.009,1352
0.01,1353
0.01,1354
0.011,1355
0.012,1356
0.012,1357
0.013,1358
0.014,1359
0.014,1360
0.015,1361
0.016,1362
0.016,1363
0.017,1364
0.018,1365
0.019,1366
0.019,1367
0.02,1368
0.021,1369
0.021,1370
0.022,1371
0.023,1372
0.023,1373
0.024,1374
0.025,1375
0.025,1376
0.026,1377
0.027,1378
0.027,1379
0.028,1380
0.029,1381
0.029,1382
0.03,1383
0.031,1384
0.031,1385
0.032,1386
0.033,1387
0.033,1388
0.034,1389
0.035,1390
0.035,1391
0.036,1392
0.037,1393
0.037,1394
0.038,1395
0.039,1396
0.04,1397
0.04,1398
0.041,1399
0.042,1400
0.042,1401
0.043,1402
0.044,1403
0.046,1404
0.048,1405
0.05,1406
0.052,1407
0.055,1408
0.057,1409
0.059,1410
0.061,1411
0.063,1412
0.065,1413
0.067,1414
0.069,1415
0.071,1416
0.073,1417
0.075,1418
0.077,1419
0.079,1420
0.081,1421
0.083,1422
0.085,1423
0.087,1424
0.089,1425
0.091,1426
0.093,1427
0.096,1428
0.098,1429
0.101,1430
0.105,1431
0.109,1432
0.113,1433
0.117,1434
0.121,1435
0.125,1436
0.129,1437
0.133,1438
0.137,1439
0.141,1440
0.145,1441
0.149,1442
0.153,1443
0.157,1444
0.161,1445
0.165,1446
0.169,1447
0.173,1448
0.177,1449
0.181,1450
0.185,1451
0.189,1452
0.193,1453
0.197,1454
0.201,1455
0.206,1456
0.21,1457
0.215,1458
0.22,1459
0.225,1460
0.23,1461
0.235,1462
0.24,1463
0.245,1464
0.25,1465
0.255,1466
0.26,1467
0.265,1468
0.27,1469
0.275,1470
0.28,1471
0.285,1472
0.289,1473
0.294,1474
0.3,1475
0.307,1476
0.315,1477
0.323,1478
0.33,1479
0.338,1480
0.345,1481
0.353,1482
0.36,1483
0.368,1484
0.375,1485
0.383,1486
0.391,1487
0.398,1488
0.406,1489
0.414,1490
0.421,1491
0.429,1492
0.437,1493
0.445,1494
0.453,1495
0.461,1496
0.469,1497
0.477,1498
0.485,1499
0.493,1500
0.501,1501
0.508,1502
0.516,1503
0.524,1504
0.531,1505
0.539,1506
0.546,1507
0.554,1508
0.562,1509
0.569,1510
0.577,1511
0.585,1512
0.592,1513
0.6,1514
0.609,1515
0.62,1516
0.631,1517
0.642,1518
0.652,1519
0.663,1520
0.674,1521
0.684,1522
0.695,1523
0.706,1524
0.715,1525
0.725,1526
0.735,1527
0.744,1528
0.754,1529
0.763,1530
0.773,1531
0.783,1532
0.792,1533
0.802,1534
0.812,1535
0.821,1536
0.831,1537
0.84,1538
0.85,1539
0.859,1540
0.869,1541
0.878,1542
0.888,1543
0.897,1544
0.906,1545
0.914,1546
0.922,1547
0.929,1548
0.937,1549
0.944,1550
0.948,1551
0.952,1552
0.956,1553
0.961,1554
0.965,1555
0.968,1556
0.972,1557
0.976,1558
0.979,1559
0.982,1560
0.985,1561
0.988,1562
0.99,1563
0.989,1564
0.988,1565
0.987,1566
0.984,1567
0.981,1568
0.978,1569
0.975,1570
0.968,1571
0.961,1572
0.954,1573
0.947,1574
0.938,1575
0.928,1576
0.918,1577
0.907,1578
0.893,1579
0.878,1580
0.864,1581
0.852,1582
0.84,1583
0.828,1584
0.817,1585
0.801,1586
0.78,1587
0.758,1588
0.739,1589
0.725,1590
0.712,1591
0.699,1592
0.685,1593
0.667,1594
0.645,1595
0.624,1596
0.602,1597
0.58,1598
0.561,1599
0.547,1600
0.532,1601
0.518,1602
0.503,1603
0.487,1604
0.464,1605
0.44,1606
0.417,1607
0.404,1608
0.391,1609
0.379,1610
0.366,1611
0.354,1612
0.341,1613
0.329,1614
0.317,1615
0.305,1616
0.293,1617
0.281,1618
0.27,1619
0.259,1620
0.248,1621
0.237,1622
0.226,1623
0.215,1624
0.204,1625
0.197,1626
0.19,1627
0.184,1628
0.177,1629
0.171,1630
0.164,1631
0.158,1632
0.151,1633
0.145,1634
0.139,1635
0.134,1636
0.13,1637
0.125,1638
0.121,1639
0.116,1640
0.112,1641
0.108,1642
0.103,1643
0.099,1644
0.094,1645
0.09,1646
0.086,1647
0.081,1648
0.077,1649
0.073,1650
0.07,1651
0.068,1652
0.065,1653
0.062,1654
0.06,1655
0.057,1656
0.054,1657
0.051,1658
0.049,1659
0.046,1660
0.043,1661
0.041,1662
0.038,1663
0.035,1664
0.034,1665
0.032,1666
0.031,1667
0.03,1668
0.028,1669
0.027,1670
0.026,1671
0.024,1672
0.023,1673
0.022,1674
0.02,1675
0.019,1676
0.018,1677
0.016,1678
0.015,1679
0.014,1680
0.012,1681
0.011,1682
0.01,1683
0.008,1684
0.007,1685
0.007,1686
0.007,1687
0.006,1688
0.006,1689
0.006,1690
0.006,1691
0.006,1692
0.006,1693
0.005,1694
0.005,1695
0.005,1696
0.005,1697
0.005,1698
0.005,1699
0.005,1700
0.004,1701
0.004,1702
0.004,1703
0.004,1704
0.004,1705
0.004,1706
0.003,1707
0.003,1708
0.003,1709
0.003,1710
0.003,1711
0.003,1712
0.003,1713
0.002,1714
0.002,1715
0.002,1716
0.002,1717
0.002,1718
0.002,1719
0.002,1720
0.002,1721
0.002,1722
0.002,1723
0.002,1724
0.002,1725
0.001,1726
0.001,1727
0.001,1728
0.001,1729
0.001,1730
0.001,1731
0.001,1732
0.001,1733
0.001,1734
0.001,1735
0.001,1736
0.001,1737
0,1738
0,1739
0,1740
0,1741
0,1742
0,1743
0,1744
0,1745
0,1746
0,1747
0,1748
0,1749
0,1750
0,1751
0,1752
0.001,1753
0.001,1754
0.001,1755
0.001,1756
0.001,1757
0.001,1758
0.001,1759
0.001,1760
0.001,1761
0.001,1762
0.001,1763
0.001,1764
0.001,1765
0.001,1766
0.001,1767
0.001,1768
0.001,1769
0.001,1770
0.001,1771
0.001,1772
0.001,1773
0.001,1774
0.001,1775
0.001,1776
0.001,1777
0.001,1778
0.001,1779
0.001,1780
0.001,1781
0.001,1782
0.001,1783
0,1784
0,1785
0,1786
0,1787
0,1788
0,1789
0,1790
0,1791
0,1792
